Correct Answer(s),Question,Answer1,Answer2,Answer3,Answer4,Year,Ref_Page,Chapter
Ans4,38. 健康資訊產業整合標準(IHE)定義及公布的技術規範，是希望醫療資訊系統應具備哪一種特性？ (*666), Availability(可用性) , Confidentiality(機密性), Integrity(完整性) , Interoperability(互操作性),201411,(*666),35
Ans3,39. 「健康資訊產業整合協會（IHE）」是在 1997 年由下列哪二個協會共同組成，以建立具有互操作性及可攜性的作業流程，來改善健康照護的資訊科技系統、收集各種需求案例、制定實用的標準，及發展製造業可以應用的技術規範。 (*667),北美放射協會（Radiology Society North America; RSNA）和 國際醫學資訊協會（International Medical Informatics Association; IMIA）,美國護理資訊協會（American Nursing Infomatics Association;ANIA）和 國際醫學資訊協會（International Medical InformaticsAssociation; IMIA）, 北美放射協會（Radiology Society North America; RSNA）和 健康資訊管理系統協會（Health Information and Management Systems Society;HIMSS）, 健康資訊管理系統協會（Health Information and Management SystemsSociety; HIMSS ）和 國際醫學資訊協會（International MedicalInformatics Association; IMIA）,201411,(*667),35
Ans2,50.國際健康資訊產業整合協會(IHE)制定十餘種臨床作業領域的整合規範(Integration Profile)，其中不包括下列哪一個領域? (*675),心臟科 ,牙科 ,眼科照護 ,放射科,201504,(*675),35
Ans2,"49.在健康資訊產業整合(IHE)中，跨機構臨床文件分享(cross-enterprise clinical documentsharing, XDS)整合規範，是屬於哪一個領域的技術架構?(*679)",放射科 (Radiology) ,資訊科技基礎建設 (IT Infrastructure),心臟科 (Cardiology) ,檢驗室 (Laboratory),201603,(*679),35
Ans3,49. 下列哪一個國際標準組織，制定各臨床作業領域的整合規範，並且定期辦理實機連測(Connectathon)？(*667),ACR 美國放射科醫學會 ,HL7 健康資訊交換第七層協定協會,IHE 健康資訊產業整合協會 ,NEMA 國家電機製造協會,201610,(*667),35
Ans3,"50. 健康資訊企業整合(Integrating the Healthcare Enterprise, IHE)的目標是要讓資訊系統能達到下列何種要求？(*666)",互轉換性 ,互替代性 ,互操作性 ,互遞移性,201704,(*666),35
Ans4,31. 對於 HIMSS 與 RSNA 聯合提出的企業醫療資訊整合 IHE，下列的敘述何者不正確?(*666), IHE 是 Integrating the Healthcare Enterprise 的縮寫, IHE 定期舉辦實機聯測的活動，並將檢測的結果上網提供查詢, IHE 的技術架構可以分為 Integrating Profiles、Actors 和 Transactions, IHE 是依照診療科別的領域，制定工作流程的規範，包括內科、外科、婦產科和兒科等,201711,(*666),35
Ans4,45. 健康資訊產業整合標準(IHE)定義及公布的技術規範，是希望醫療資訊系統應具備哪一種特性？(*666),Availability (可用性) ,Confidentiality (機密性),Integrity (完整性) ,Interoperability (互操作性),201711,(*666),35
Ans1,9. 健康資訊產業整合(IHE)標準的技術架構文件，將醫療作業流程以下列何者來描述？(*669),角色(Actors)和交易(Transactions),實體(Entity)和行為(Act),角色(Role)和參與(Participation),行為關係(Act relationship)和角色連結(Role link),201804,(*669),35
Ans4,10. 健康資訊產業整合標準(IHE)定義及公布的技術規範，是希望醫療資訊系統應具備哪一種特性？(*666),Availability(可用性) ,Confidentiality(機密性),Integrity(完整性) ,Interoperability(互操作性),201804,(*666),35
Ans4,38. 健康資訊產業整合標準(IHE)定義及公布的技術規範，是希望醫療資訊系統應具備哪一種特性？(*666), Availability(可用性) , Confidentiality(機密性), Integrity(完整性) , Interoperability(互操作性),202004,(*666),35
Ans4,50.醫療資訊電腦化具備相當的複雜性，醫療作業相關的資料不論在型態、種類、數量及內容均有不同特性，目前可使用的醫療資訊型態及擷取方式如下：,文字資訊 ,圖形資料 ,靜態影像資料 ,以上皆是,200811,null,null
Ans2,3. Skin Grafting 是指皮膚科治療中的哪一項手術?,拉皮手術 ,植皮,玻尿酸美容 ,肉毒桿菌手術,201010,null,null
Ans1,4. 人工授精主要作為治療不孕不育的輔助生殖技術，但近來也不少人利用捐精者提供的精子使女性無需男性夥伴便可懷孕生子。人工授精的英文是：,Artificial Insemination ,Artificial Abortion ,Caesarean Section ,Painless Labor,201711,null,null
Ans1,2. 承上題，白內障發生的年輕化，也被懷疑與此有關。白內障的英文？,Cataract ,Astigmatism .,Myopia ,Amblyopia,201804,null,null
Ans1,3. 麻疹疫情延燒，引起民眾恐慌，「自費施打疫苗」的人數暴增。麻疹的英文是？,Measles ,Herpes ,Polio ,Leprosy,201804,null,null
Ans1,3. 市長競選電視辯論會上，蜂蜜檸檬水意外成焦點。醫師表示，蜂蜜檸檬水確實可以加強皮膚的修復，但對於腫瘤，應該是沒有這樣神奇的療效。腫瘤的英文是？, Tumor , Blister , Scab , Wart,201811,null,null
Ans2,6. 反空汙公投的主要訴求之一，是 PM2.5 質地小，會引發呼吸道疾病、氣喘、慢性阻塞性肺病、心血管疾病及肺癌。慢性阻塞性肺病的英文是？, Asthma , COPD ., Myocarditis ., Emphysema,201811,null,null
Ans1,6. 中耳炎是不少小朋友曾經感染的疾病，也是許多爸媽揮之不去的夢魘。中耳炎的英文是？,Tympanitis .,Conjunctivitis .,Nasitis ,Dermatitis,201911,null,null
Ans1,5. 長青藝人連續 26 年都在 TICC 舉辦跨年演唱會，但今年卻突然取消，原因是口腔長了腫瘤進醫院動手術。腫瘤的英文是？,Tumor ,Mole ,Sore ,Cellulitis,202011,null,null
Ans2,9. 由於雲端運算的興起，政府有意將全台灣二千三百萬人的完整醫療資訊，透過去個人化、將身分欄加密，預計將發展出卅種潛在商業營運模式稱為? (時事題), 照護雲 , 醫療雲 , 健康雲 , 健保雲,201203,(時事題),時事題
Ans2,6. 當紅偶像劇中的男主角在戲中得了淋巴癌，造成劇情高潮迭起，其中所謂『淋巴癌』的英文是指？ (時事題), Leukemia , Lymphoma , Lymphadenitis , Swollen Lymph,201411,(時事題),時事題
Ans1,8. Tomo Therapy 是目前醫界治療癌症的新利器，指的是(時事題), 導航式螺旋刀治療 ,光子刀治療, 影像導航放射治療 , 強度調控放射治療,201411,(時事題),時事題
Ans2,1.現在很多公共場合可看到 AED 標誌，號稱傻瓜電擊器的 AED，英文是? (時事題), Aspiration External Defibrillators , Automated External Defibrillators, Acute Endocarditis Decortication , Arrhythmia External Dissection,201504,(時事題),時事題
Ans3,1.自動體外心臟電擊去顫器，能夠自動偵測傷病患心律脈搏、並施以電擊使心臟恢復正常運作的儀器。其英文標誌是?(時事題),ABC ,ACD ,AED ,ASD,201511,(時事題),時事題
Ans4,2.八仙塵爆造成許多傷燙傷患者需要接受植皮手術，植皮手術英文是?(時事題),Skeocytosis ,Sacrococyx ,Siphac ,Skin Grafting,201511,(時事題),時事題
Ans1,27.資料隱碼攻擊(SQL injection)是駭客常用來入侵網站資料庫的手段，屬於哪一種所需考量的安全目標?(時事題),程式安全 ,系統安全 ,資料安全 ,實體安全,201603,(時事題),時事題
Ans1,3. 呈上題，新冠肺炎讓 RT-PCR 的檢測也成為熱搜。請問一下 PCR 檢測的英文是？(時事題),Polymerase chain reaction ,Polymerase category reaction,Policy category reaction ,Pollution class rearrange,202011,(時事題),時事題
Ans1,3. 最近一名 21 歲男大學生感染 H3N2 流感病毒，症狀嚴重，從發病、住進加護病房至死亡，短短九天，進一步檢驗感染病毒為 AH3。請問下列何者為流感的英文名稱？(時勢題), influenza , influence , influential , influent,201211,(時勢題),時勢題
Ans3,"4. 承上題，有些新冠肺炎出現非典型症狀，因此腹瀉也列入武漢肺炎確診通報條件。請問腹瀉的英文？(**10,58,155,188)", Vomiting , Asthma , Diarrhea , Fever,202004,"(**10,58,155,188)","常用醫護術語10,58,155,188"
Ans4,1.滑手機是現代人生活中的一部分，但有年輕女子因為滑手機時間過長， 眼壓、血壓過高，造成視神經與視網膜水腫，若壓死視神經可能失明。 視網膜的英文是?(**102),Tympanic Membrane , Cornea , Sclera , Retina,201603,(**102),常用醫護術語102
Ans1,7.Multiple-Resistant Staphylococcus Aureus，簡稱 MRSA 是指? (**103),抗藥性金黃色葡萄球菌 ,肺炎雙球菌,結核菌 ,芽孢菌,201010,(**103),常用醫護術語103
Ans1,7. 「敗血性休克」是敗血症造成的重症。Multiple-Resistant Staphylococcus Aureus，簡稱 MRSA，常常是元凶。MRSA 是：(**103),抗藥性金黃色葡萄球菌 ,肺炎雙球菌 ,結核菌 ,芽孢菌,201711,(**103),常用醫護術語103
Ans3,5.使用六分鐘護一生發現罹患子宮頸癌，而須進行子宮切片為下列何者 (**107),Cervical Erosion,Cerebral Embolism,Cervical Biopsy,Cerebral Edema,201003,(**107),常用醫護術語107
Ans2,5.子宮頸切片是指? (**107),Cervival Cancer ,Cervical Biopsy,Cervical Conization ,Cervical Erosion,201010,(**107),常用醫護術語107
Ans4,4.Glaucoma 是指?(**108),高血糖症 ,黃疸 ,貧血 ,青光眼,201511,(**108),常用醫護術語108
Ans3,6. 研究報告指出，嚼食檳榔的民眾得到口腔癌的機率是一般人的 28 倍。口腔癌的英文是：(**110),Lung Cancer ,Orbital Cancer ,Oral Cancer ,Breast Cancer,201711,(**110),常用醫護術語110
Ans3,5. 在糖尿病患者容易患的一種疾病中，cellulitis 是指？(*114),視網膜剝離 .,腎衰竭 ,蜂窩組織炎 ,氣胸,201911,(**114),常用醫護術語114
Ans2,5. 某醫學中心名醫，遇到「植入性胎盤」產婦，生產時風險很高，使用人工合成止血基質，引起網民與健保署的重視與討論。植入性胎盤的英文是？(**131),Uterine Fibroids ,Placenta Accreta,Ovarian Cysts ,Salpingitis,201610,(**131),常用醫護術語131
Ans3,8.cellulitis 糖尿病患者容易患的一種疾病，是指 (**132),視網膜剝離 ,腎衰竭 ,蜂窩組織炎 ,氣胸,200909,(**132),常用醫護術語132
Ans2,6.Cellulitis 是糖尿病患者容易患的一種疾病，它是指? (**132),氣胸 ,蜂窩組織炎,腎衰竭 ,視網膜剝離,201010,(**132),常用醫護術語132
Ans2,1. Cellulitis 是糖尿病患者容易患的一種疾病，它是指? (**132), 氣胸 , 蜂窩組織炎 , 腎衰竭 , 視網膜剝離,201203,(**132),常用醫護術語132
Ans4,1. 『Cellulitis』簡單的說就是一種皮膚傷口的細菌感染(常見的細菌包括俊鏈球菌、葡萄球菌、大腸菌、嗜肉菌等)。細菌經由傷口侵入真皮和皮下組織，釋放毒素，而在組織空隙內滋長，引起局部組織炎性反應。是指 (**132), 心肌炎 ,魚?病 , 乾癬 , 蜂窩組織炎,201211,(**132),常用醫護術語132
Ans2,1. Cellulitis 是糖尿病患者容易患的一種疾病，它是指? (**132), 氣胸 , 蜂窩組織炎 , 腎衰竭 , 視網膜剝離,201411,(**132),常用醫護術語132
Ans3,1. 子宮脫垂即是骨盆腔的肌肉、韌帶及各層結締組織鬆弛後，子宮因地心引力牽扯而往下掉，並且常常伴隨膀胱、尿道、腸子等器官脫垂，造成許多不適與後遺症。子宮脫垂的英用術語是? (**135), Umbilical Cord Prolapse, Prolapse Vagina, Uterine Prolapse, Venereal Disease,201311,(**135),常用醫護術語135
Ans3,3.子宮脫垂即是骨盆腔的肌肉、韌帶及各層結締組織鬆弛後，子宮因地心引力牽扯而往下掉， 並且常常伴隨膀胱、尿道、腸子等器官脫垂，造成許多不適與後遺症。子宮脫垂的術語是? (**135), Umbilical Prolapse , Prolapse Vagina, Uterine Prolapse , Venereal Disease,201504,(**135),常用醫護術語135
Ans4,5.何者是指骨盆腔的肌肉、韌帶及各層結締組織鬆弛後，子宮因地心引力牽扯而往下掉， 並且常常伴隨膀胱、尿道、腸子等器官脫垂，造成許多不適與後遺症?(**135),Umbilical Cord Prolapse ,Venereal Disease,Prolapse Vagina ,Uterine Prolapse,201511,(**135),常用醫護術語135
Ans1,5.最近 H1N1 疫苗問題被炒的很熱，請問疫苗的醫護術語是 (**138),vaccine ,vaginitis,treatment ,enterorrhagia,200909,(**138),常用醫護術語138
Ans1,2. 伊波拉病毒造成恐慌，疫苗之研發積極進行中。請問疫苗的醫護術語是？ (**138), vaccine , vaginitis , treatment , enterorrhagia,201411,(**138),常用醫護術語138
Ans1,4. 承上題，請問疫苗的醫護術語是？(**138),Vaccine ,Vaginitis ,Treatment ,Enterorrhagia,201804,(**138),常用醫護術語138
Ans2,2. 子宮脫垂即是骨盆腔的肌肉、韌帶及各層結締組織鬆弛後，子宮因地心引力牽扯而往下掉，嚴重者可以採自體組織或人工網膜進行陰道骨盆重建。子宮脫垂的英用術語是？(*139),Umbilical Cord Prolapse ,Uterine Prolapse,Prolapse Vagina ,Venereal Disease,201911,(**139),常用醫護術語139
Ans3,7. 子宮脫垂常常伴隨膀胱、尿道、腸子等器官脫垂，造成許多不適與後遺症。近來使用?棘子宮網膜固定術來處置之案例增加。請問子宮脫垂的術語？(**139), Umbilical Prolapse , Prolapse Vagina, Uterine Prolapse , Venereal Disease,202004,(**139),常用醫護術語139
Ans3,7. 子宮脫垂常常伴隨膀胱、尿道、腸子等器官脫垂，造成許多不適與後遺症。子宮脫垂的術語是？(**139),Umbilical Prolapse ,Prolapse Vagina,Uterine Prolapse ,Venereal Disease,202011,(**139),常用醫護術語139
